dir,iot,ext,sport,dport,sizeBin,label
1,172.16.5.3,10.2.25.173,6.36650,6.23,S,scan-in-noise
1,172.16.2.12,10.2.190.118,6.24655,6.443,S,scan-in-noise
1,172.16.5.5,10.2.78.70,6.62018,6.80,S,scan-in-noise
1,172.16.2.2,10.2.18.206,6.39560,6.443,S,scan-in-noise
1,172.16.5.13,10.2.11.19,6.62980,6.8080,S,scan-in-noise
1,172.16.2.14,10.2.133.118,6.50485,6.443,S,scan-in-noise
1,172.16.6.9,10.2.150.183,6.34352,6.2323,S,scan-in-noise
1,172.16.7.13,10.2.89.180,6.55369,6.22,S,scan-in-noise
1,172.16.5.10,10.2.3.28,6.32985,6.2323,S,scan-in-noise
1,172.16.1.13,10.2.98.21,6.57978,6.8080,S,scan-in-noise
1,172.16.6.2,10.2.213.143,6.56075,6.22,S,scan-in-noise
1,172.16.3.2,10.2.92.171,6.61824,6.22,S,scan-in-noise
1,172.16.7.10,10.2.144.202,6.13645,6.80,S,scan-in-noise
1,172.16.2.14,10.2.36.137,6.26491,6.23,S,scan-in-noise
1,172.16.6.9,10.2.118.142,6.49800,6.22,S,scan-in-noise
1,172.16.7.2,10.2.149.105,6.56703,6.23,S,scan-in-noise
1,172.16.6.14,10.2.16.54,6.34461,6.22,S,scan-in-noise
1,172.16.4.4,10.2.45.205,6.30710,6.443,S,scan-in-noise
1,172.16.6.12,10.2.45.183,6.60037,6.8080,S,scan-in-noise
1,172.16.2.9,10.2.101.154,6.13421,6.80,S,scan-in-noise
1,172.16.4.5,10.2.194.234,6.14873,6.8080,S,scan-in-noise
1,172.16.3.4,10.2.47.89,6.57220,6.8080,S,scan-in-noise
1,172.16.2.3,10.2.178.232,6.41164,6.80,S,scan-in-noise
1,172.16.2.6,10.2.116.189,6.28118,6.443,S,scan-in-noise
1,172.16.7.11,10.2.126.66,6.57588,6.443,S,scan-in-noise
1,172.16.6.4,10.2.92.120,6.40632,6.22,S,scan-in-noise
1,172.16.7.13,10.2.89.40,6.26557,6.80,S,scan-in-noise
1,172.16.1.12,10.2.242.240,6.57683,6.22,S,scan-in-noise
1,172.16.2.8,10.2.233.92,6.33919,6.443,S,scan-in-noise
1,172.16.7.4,10.2.240.19,6.26808,6.2323,S,scan-in-noise
1,172.16.2.12,10.2.48.170,6.41293,6.22,S,scan-in-noise
1,172.16.4.11,10.2.117.230,6.39787,6.22,S,scan-in-noise
1,172.16.1.13,10.2.155.168,6.58991,6.22,S,scan-in-noise
1,172.16.7.5,10.2.205.157,6.59721,6.2323,S,scan-in-noise
1,172.16.4.11,10.2.247.140,6.53171,6.2323,S,scan-in-noise
1,172.16.6.13,10.2.72.95,6.38120,6.8080,S,scan-in-noise
1,172.16.7.4,10.2.79.157,6.48597,6.23,S,scan-in-noise
1,172.16.2.12,10.2.255.214,6.59914,6.22,S,scan-in-noise
1,172.16.4.7,10.2.32.193,6.15255,6.443,S,scan-in-noise
1,172.16.1.2,10.2.29.120,6.46212,6.80,S,scan-in-noise
1,172.16.2.3,10.2.207.165,6.50267,6.443,S,scan-in-noise
1,172.16.3.2,10.2.106.196,6.27082,6.2323,S,scan-in-noise
1,172.16.7.2,10.2.38.23,6.14055,6.2323,S,scan-in-noise
1,172.16.7.6,10.2.190.118,6.34132,6.23,S,scan-in-noise
1,172.16.7.5,10.2.26.252,6.37443,6.80,S,scan-in-noise
1,172.16.5.10,10.2.237.253,6.32296,6.443,S,scan-in-noise
1,172.16.4.4,10.2.45.88,6.34635,6.8080,S,scan-in-noise
1,172.16.3.7,10.2.36.50,6.52936,6.22,S,scan-in-noise
1,172.16.3.10,10.2.75.37,6.11531,6.80,S,scan-in-noise
1,172.16.5.3,10.2.151.112,6.55654,6.80,S,scan-in-noise
1,172.16.2.2,10.2.210.126,6.44488,6.8080,S,scan-in-noise
1,172.16.5.5,10.2.174.243,6.62514,6.22,S,scan-in-noise
1,172.16.1.9,10.2.150.102,6.38678,6.80,S,scan-in-noise
1,172.16.6.2,10.2.14.255,6.59329,6.80,S,scan-in-noise
1,172.16.5.2,10.2.210.21,6.46239,6.80,S,scan-in-noise
1,172.16.4.14,10.2.51.191,6.40163,6.23,S,scan-in-noise
1,172.16.7.13,10.2.140.6,6.31723,6.80,S,scan-in-noise
1,172.16.5.10,10.2.174.239,6.23839,6.2323,S,scan-in-noise
1,172.16.2.3,10.2.249.6,6.21120,6.8080,S,scan-in-noise
1,172.16.3.10,10.2.14.126,6.32962,6.2323,S,scan-in-noise
1,172.16.3.5,10.2.223.161,6.48648,6.2323,S,scan-in-noise
1,172.16.1.14,10.2.37.111,6.61867,6.23,S,scan-in-noise
1,172.16.7.3,10.2.98.43,6.55506,6.22,S,scan-in-noise
1,172.16.7.4,10.2.164.70,6.55248,6.2323,S,scan-in-noise
1,172.16.3.5,10.2.136.145,6.59254,6.2323,S,scan-in-noise
1,172.16.5.14,10.2.150.68,6.50636,6.443,S,scan-in-noise
1,172.16.5.6,10.2.39.233,6.45227,6.22,S,scan-in-noise
1,172.16.6.3,10.2.94.200,6.64823,6.22,S,scan-in-noise
1,172.16.1.3,10.2.33.125,6.35257,6.22,S,scan-in-noise
1,172.16.5.3,10.2.175.92,6.49950,6.23,S,scan-in-noise
1,172.16.7.2,10.2.68.131,6.55986,6.80,S,scan-in-noise
1,172.16.2.9,10.2.20.32,6.12025,6.443,S,scan-in-noise
1,172.16.5.8,10.2.82.75,6.34695,6.8080,S,scan-in-noise
1,172.16.3.6,10.2.113.121,6.20202,6.2323,S,scan-in-noise
1,172.16.1.14,10.2.229.126,6.18513,6.2323,S,scan-in-noise
1,172.16.4.7,10.2.124.10,6.43861,6.8080,S,scan-in-noise
1,172.16.1.14,10.2.137.17,6.16114,6.23,S,scan-in-noise
1,172.16.6.14,10.2.137.101,6.44232,6.22,S,scan-in-noise
1,172.16.7.12,10.2.160.188,6.62374,6.80,S,scan-in-noise
1,172.16.4.10,10.2.248.78,6.42902,6.443,S,scan-in-noise
1,172.16.4.8,10.2.64.240,6.38912,6.80,S,scan-in-noise
1,172.16.4.11,10.2.158.211,6.30632,6.80,S,scan-in-noise
1,172.16.7.6,10.2.234.91,6.24223,6.443,S,scan-in-noise
1,172.16.3.6,10.2.249.109,6.55681,6.443,S,scan-in-noise
1,172.16.4.4,10.2.155.139,6.57535,6.22,S,scan-in-noise
1,172.16.7.12,10.2.185.101,6.58930,6.80,S,scan-in-noise
1,172.16.6.12,10.2.166.123,6.64546,6.80,S,scan-in-noise
1,172.16.4.13,10.2.141.160,6.62018,6.443,S,scan-in-noise
1,172.16.5.4,10.2.136.50,6.63141,6.8080,S,scan-in-noise
1,172.16.6.11,10.2.2.55,6.51569,6.23,S,scan-in-noise
1,172.16.7.12,10.2.46.197,6.20329,6.80,S,scan-in-noise
1,172.16.4.10,10.2.15.179,6.45303,6.443,S,scan-in-noise
1,172.16.5.9,10.2.109.134,6.43420,6.8080,S,scan-in-noise
1,172.16.5.3,10.2.164.207,6.16267,6.8080,S,scan-in-noise
1,172.16.4.11,10.2.99.216,6.11308,6.8080,S,scan-in-noise
1,172.16.4.13,10.2.55.64,6.13315,6.23,S,scan-in-noise
1,172.16.5.11,10.2.71.167,6.34576,6.2323,S,scan-in-noise
1,172.16.3.10,10.2.47.78,6.61187,6.23,S,scan-in-noise
1,172.16.2.8,10.2.67.23,6.33529,6.23,S,scan-in-noise
1,172.16.3.5,10.2.245.245,6.59765,6.80,S,scan-in-noise
1,172.16.5.12,10.2.61.114,6.12631,6.2323,S,scan-in-noise
1,172.16.2.12,10.2.56.150,6.56575,6.22,S,scan-in-noise
1,172.16.7.6,10.2.110.192,6.35934,6.8080,S,scan-in-noise
1,172.16.5.9,10.2.212.50,6.37000,6.23,S,scan-in-noise
1,172.16.6.9,10.2.21.197,6.40582,6.23,S,scan-in-noise
1,172.16.2.8,10.2.90.28,6.34089,6.8080,S,scan-in-noise
1,172.16.2.14,10.2.55.34,6.52410,6.8080,S,scan-in-noise
1,172.16.2.9,10.2.239.62,6.60992,6.80,S,scan-in-noise
1,172.16.1.11,10.2.129.49,6.33315,6.22,S,scan-in-noise
1,172.16.1.13,10.2.85.141,6.42875,6.2323,S,scan-in-noise
1,172.16.4.2,10.2.69.231,6.33093,6.8080,S,scan-in-noise
1,172.16.3.7,10.2.135.204,6.15208,6.443,S,scan-in-noise
1,172.16.4.12,10.2.65.27,6.35953,6.22,S,scan-in-noise
1,172.16.5.12,10.2.108.70,6.39828,6.22,S,scan-in-noise
1,172.16.1.4,10.2.27.229,6.47353,6.443,S,scan-in-noise
1,172.16.7.11,10.2.105.96,6.19340,6.8080,S,scan-in-noise
1,172.16.5.8,10.2.33.23,6.11061,6.80,S,scan-in-noise
1,172.16.2.2,10.2.217.6,6.51688,6.22,S,scan-in-noise
1,172.16.2.2,10.2.46.83,6.24648,6.443,S,scan-in-noise
1,172.16.4.5,10.2.93.215,6.52604,6.2323,S,scan-in-noise
1,172.16.5.11,10.2.81.150,6.48278,6.443,S,scan-in-noise
1,172.16.6.13,10.2.89.93,6.25112,6.22,S,scan-in-noise
1,172.16.1.3,10.2.34.115,6.64612,6.2323,S,scan-in-noise
1,172.16.7.3,10.2.175.78,6.51682,6.22,S,scan-in-noise
1,172.16.3.5,10.2.203.37,6.25250,6.23,S,scan-in-noise
1,172.16.4.2,10.2.43.19,6.17313,6.8080,S,scan-in-noise
1,172.16.2.8,10.2.207.94,6.14657,6.23,S,scan-in-noise
1,172.16.2.13,10.2.117.55,6.45962,6.2323,S,scan-in-noise
1,172.16.1.10,10.2.157.100,6.50782,6.22,S,scan-in-noise
1,172.16.4.7,10.2.132.92,6.62221,6.23,S,scan-in-noise
1,172.16.6.4,10.2.68.59,6.37302,6.23,S,scan-in-noise
1,172.16.7.3,10.2.97.160,6.49847,6.23,S,scan-in-noise
1,172.16.1.9,10.2.187.195,6.43207,6.22,S,scan-in-noise
1,172.16.7.9,10.2.75.112,6.27996,6.443,S,scan-in-noise
1,172.16.3.4,10.2.99.94,6.37616,6.2323,S,scan-in-noise
1,172.16.1.13,10.2.52.238,6.39786,6.443,S,scan-in-noise
1,172.16.1.14,10.2.178.126,6.17942,6.23,S,scan-in-noise
1,172.16.7.13,10.2.90.207,6.50550,6.23,S,scan-in-noise
1,172.16.1.12,10.2.101.36,6.41079,6.8080,S,scan-in-noise
1,172.16.7.10,10.2.74.216,6.50120,6.80,S,scan-in-noise
1,172.16.1.14,10.2.70.110,6.37082,6.443,S,scan-in-noise
1,172.16.6.8,10.2.203.62,6.57302,6.2323,S,scan-in-noise
1,172.16.6.9,10.2.8.173,6.20112,6.23,S,scan-in-noise
1,172.16.1.11,10.2.98.28,6.62368,6.80,S,scan-in-noise
1,172.16.3.14,10.2.75.59,6.50845,6.8080,S,scan-in-noise
1,172.16.4.5,10.2.127.131,6.21532,6.8080,S,scan-in-noise
1,172.16.7.4,10.2.202.159,6.24852,6.443,S,scan-in-noise
1,172.16.2.6,10.2.202.109,6.64093,6.22,S,scan-in-noise
1,172.16.5.6,10.2.94.184,6.33780,6.22,S,scan-in-noise
1,172.16.4.14,10.2.7.90,6.23916,6.22,S,scan-in-noise
1,172.16.5.4,10.2.210.222,6.32768,6.443,S,scan-in-noise
1,172.16.5.12,10.2.123.132,6.63118,6.2323,S,scan-in-noise
1,172.16.5.10,10.2.236.164,6.57800,6.2323,S,scan-in-noise
1,172.16.6.13,10.2.115.208,6.55369,6.8080,S,scan-in-noise
1,172.16.7.6,10.2.215.231,6.23211,6.23,S,scan-in-noise
1,172.16.5.14,10.2.92.191,6.26468,6.23,S,scan-in-noise
1,172.16.6.4,10.2.43.117,6.61899,6.22,S,scan-in-noise
1,172.16.5.4,10.2.131.15,6.53069,6.80,S,scan-in-noise
1,172.16.4.14,10.2.140.117,6.57503,6.80,S,scan-in-noise
1,172.16.6.14,10.2.220.127,6.16545,6.443,S,scan-in-noise
1,172.16.1.2,10.2.246.114,6.39396,6.443,S,scan-in-noise
1,172.16.2.13,10.2.148.107,6.40718,6.443,S,scan-in-noise
1,172.16.3.7,10.2.162.38,6.22849,6.23,S,scan-in-noise
1,172.16.5.4,10.2.79.127,6.30048,6.2323,S,scan-in-noise
1,172.16.5.11,10.2.196.101,6.26425,6.443,S,scan-in-noise
1,172.16.5.4,10.2.240.118,6.12162,6.2323,S,scan-in-noise
1,172.16.5.13,10.2.152.227,6.41217,6.2323,S,scan-in-noise
1,172.16.5.13,10.2.60.253,6.56287,6.2323,S,scan-in-noise
1,172.16.4.12,10.2.183.169,6.29773,6.80,S,scan-in-noise
1,172.16.2.6,10.2.148.161,6.51606,6.8080,S,scan-in-noise
1,172.16.5.12,10.2.156.48,6.52911,6.8080,S,scan-in-noise
1,172.16.5.6,10.2.214.175,6.44879,6.80,S,scan-in-noise
1,172.16.7.11,10.2.210.167,6.46818,6.2323,S,scan-in-noise
1,172.16.7.2,10.2.133.0,6.28531,6.2323,S,scan-in-noise
1,172.16.7.9,10.2.80.62,6.60188,6.2323,S,scan-in-noise
1,172.16.1.2,10.2.174.111,6.62787,6.2323,S,scan-in-noise
1,172.16.6.12,10.2.246.157,6.43298,6.443,S,scan-in-noise
1,172.16.1.13,10.2.207.45,6.43778,6.443,S,scan-in-noise
1,172.16.7.6,10.2.112.251,6.53711,6.8080,S,scan-in-noise
1,172.16.6.11,10.2.46.70,6.17882,6.2323,S,scan-in-noise
1,172.16.3.6,10.2.192.242,6.20890,6.443,S,scan-in-noise
1,172.16.5.13,10.2.243.181,6.47640,6.80,S,scan-in-noise
1,172.16.6.4,10.2.99.103,6.46815,6.2323,S,scan-in-noise
1,172.16.2.13,10.2.41.221,6.32963,6.23,S,scan-in-noise
1,172.16.1.10,10.2.245.52,6.39065,6.443,S,scan-in-noise
1,172.16.1.14,10.2.180.5,6.64547,6.2323,S,scan-in-noise
1,172.16.5.4,10.2.180.231,6.32414,6.443,S,scan-in-noise
1,172.16.3.5,10.2.19.11,6.42549,6.80,S,scan-in-noise
1,172.16.1.12,10.2.87.151,6.45669,6.22,S,scan-in-noise
1,172.16.7.4,10.2.241.3,6.56612,6.8080,S,scan-in-noise
1,172.16.6.2,10.2.61.169,6.60189,6.2323,S,scan-in-noise
1,172.16.1.8,10.2.232.57,6.19352,6.2323,S,scan-in-noise
1,172.16.4.12,10.2.22.95,6.60184,6.2323,S,scan-in-noise
1,172.16.4.12,10.2.120.70,6.45148,6.23,S,scan-in-noise
1,172.16.1.2,10.2.248.194,6.16815,6.80,S,scan-in-noise
1,172.16.5.13,10.2.19.153,6.56261,6.2323,S,scan-in-noise
1,172.16.5.2,10.2.186.129,6.33233,6.22,S,scan-in-noise
1,172.16.3.10,10.2.140.34,6.48632,6.8080,S,scan-in-noise
1,172.16.4.11,10.2.239.116,6.39000,6.80,S,scan-in-noise
1,172.16.2.12,10.2.52.115,6.44640,6.443,S,scan-in-noise
1,172.16.1.3,10.2.16.196,6.33691,6.2323,S,scan-in-noise
1,172.16.5.10,10.2.240.2,6.52502,6.23,S,scan-in-noise
1,172.16.5.14,10.2.76.25,6.30214,6.8080,S,scan-in-noise
1,172.16.1.4,10.2.177.118,6.24633,6.443,S,scan-in-noise
1,172.16.1.4,10.2.212.204,6.38547,6.443,S,scan-in-noise
1,172.16.5.2,10.2.49.28,6.33791,6.22,S,scan-in-noise
1,172.16.5.9,10.2.22.119,6.51720,6.23,S,scan-in-noise
1,172.16.2.2,10.2.248.83,6.34887,6.8080,S,scan-in-noise
1,172.16.6.13,10.2.191.13,6.13591,6.443,S,scan-in-noise
1,172.16.2.12,10.2.219.113,6.31803,6.2323,S,scan-in-noise
1,172.16.7.11,10.2.24.159,6.15308,6.2323,S,scan-in-noise
1,172.16.3.7,10.2.233.182,6.57707,6.2323,S,scan-in-noise
1,172.16.3.6,10.2.62.92,6.46830,6.8080,S,scan-in-noise
1,172.16.6.10,10.2.218.202,6.44778,6.80,S,scan-in-noise
1,172.16.6.10,10.2.117.155,6.63358,6.8080,S,scan-in-noise
1,172.16.1.11,10.2.156.145,6.34934,6.443,S,scan-in-noise
1,172.16.6.12,10.2.180.179,6.33395,6.22,S,scan-in-noise
1,172.16.4.10,10.2.179.111,6.23581,6.22,S,scan-in-noise
1,172.16.4.11,10.2.171.242,6.40018,6.22,S,scan-in-noise
1,172.16.5.13,10.2.217.120,6.25291,6.22,S,scan-in-noise
1,172.16.5.12,10.2.196.236,6.55908,6.80,S,scan-in-noise
1,172.16.3.5,10.2.33.254,6.53088,6.8080,S,scan-in-noise
1,172.16.4.4,10.2.168.73,6.46574,6.443,S,scan-in-noise
1,172.16.3.2,10.2.178.115,6.23687,6.23,S,scan-in-noise
1,172.16.6.9,10.2.172.142,6.46973,6.23,S,scan-in-noise
1,172.16.6.4,10.2.108.91,6.32264,6.80,S,scan-in-noise
1,172.16.3.2,10.2.158.227,6.63156,6.443,S,scan-in-noise
1,172.16.5.6,10.2.176.169,6.40450,6.23,S,scan-in-noise
1,172.16.4.2,10.2.66.203,6.24337,6.22,S,scan-in-noise
1,172.16.1.10,10.2.25.6,6.47496,6.443,S,scan-in-noise
1,172.16.7.11,10.2.246.86,6.45834,6.2323,S,scan-in-noise
1,172.16.5.2,10.2.137.131,6.47022,6.80,S,scan-in-noise
1,172.16.7.2,10.2.170.159,6.17175,6.2323,S,scan-in-noise
1,172.16.2.12,10.2.171.33,6.61804,6.22,S,scan-in-noise
1,172.16.5.8,10.2.179.208,6.11454,6.443,S,scan-in-noise
1,172.16.3.4,10.2.179.122,6.12070,6.22,S,scan-in-noise
1,172.16.4.10,10.2.210.239,6.47203,6.23,S,scan-in-noise
1,172.16.1.10,10.2.184.153,6.34794,6.443,S,scan-in-noise
1,172.16.3.14,10.2.195.175,6.27928,6.23,S,scan-in-noise
1,172.16.6.12,10.2.24.246,6.34706,6.22,S,scan-in-noise
1,172.16.7.9,10.2.71.106,6.22469,6.23,S,scan-in-noise
1,172.16.4.10,10.2.225.223,6.49958,6.2323,S,scan-in-noise
1,172.16.3.6,10.2.148.30,6.11560,6.443,S,scan-in-noise
1,172.16.5.5,10.2.204.188,6.55779,6.2323,S,scan-in-noise
1,172.16.6.8,10.2.137.11,6.37690,6.23,S,scan-in-noise
1,172.16.5.6,10.2.100.200,6.44245,6.8080,S,scan-in-noise
1,172.16.5.3,10.2.188.141,6.28283,6.80,S,scan-in-noise
1,172.16.1.10,10.2.191.235,6.53215,6.23,S,scan-in-noise
1,172.16.2.9,10.2.70.255,6.46566,6.23,S,scan-in-noise
1,172.16.6.9,10.2.112.218,6.36507,6.23,S,scan-in-noise
1,172.16.4.9,10.2.240.88,6.11357,6.8080,S,scan-in-noise
1,172.16.7.3,10.2.75.91,6.58812,6.80,S,scan-in-noise
1,172.16.4.8,10.2.65.216,6.58106,6.80,S,scan-in-noise
1,172.16.7.2,10.2.219.86,6.21872,6.22,S,scan-in-noise
1,172.16.4.7,10.2.7.170,6.30002,6.8080,S,scan-in-noise
1,172.16.6.2,10.2.115.227,6.46279,6.80,S,scan-in-noise
1,172.16.6.11,10.2.251.194,6.23542,6.22,S,scan-in-noise
1,172.16.5.13,10.2.45.241,6.44108,6.443,S,scan-in-noise
1,172.16.6.4,10.2.49.237,6.59093,6.8080,S,scan-in-noise
1,172.16.7.4,10.2.219.28,6.48815,6.22,S,scan-in-noise
1,172.16.1.10,10.2.109.26,6.59249,6.443,S,scan-in-noise
1,172.16.1.9,10.2.147.167,6.27148,6.23,S,scan-in-noise
1,172.16.3.14,10.2.161.93,6.11183,6.80,S,scan-in-noise
1,172.16.7.3,10.2.245.254,6.51063,6.22,S,scan-in-noise
1,172.16.1.8,10.2.121.181,6.13325,6.22,S,scan-in-noise
1,172.16.1.14,10.2.118.189,6.62505,6.2323,S,scan-in-noise
1,172.16.6.14,10.2.241.91,6.13383,6.80,S,scan-in-noise
1,172.16.3.7,10.2.78.181,6.50873,6.22,S,scan-in-noise
1,172.16.5.6,10.2.136.29,6.47598,6.2323,S,scan-in-noise
1,172.16.4.8,10.2.33.47,6.45707,6.8080,S,scan-in-noise
1,172.16.5.6,10.2.130.16,6.58144,6.22,S,scan-in-noise
1,172.16.7.4,10.2.231.64,6.44655,6.23,S,scan-in-noise
1,172.16.5.3,10.2.155.236,6.40934,6.22,S,scan-in-noise
1,172.16.7.9,10.2.85.73,6.21901,6.443,S,scan-in-noise
1,172.16.3.14,10.2.231.166,6.32594,6.2323,S,scan-in-noise
1,172.16.1.11,10.2.251.67,6.32694,6.80,S,scan-in-noise
1,172.16.2.9,10.2.94.140,6.34833,6.443,S,scan-in-noise
1,172.16.3.4,10.2.209.174,6.62113,6.22,S,scan-in-noise
1,172.16.4.11,10.2.219.125,6.38831,6.443,S,scan-in-noise
1,172.16.7.2,10.2.191.219,6.35131,6.80,S,scan-in-noise
1,172.16.6.4,10.2.48.122,6.30590,6.443,S,scan-in-noise
1,172.16.5.5,10.2.170.226,6.24018,6.22,S,scan-in-noise
1,172.16.2.3,10.2.29.64,6.51367,6.22,S,scan-in-noise
1,172.16.6.11,10.2.63.178,6.18444,6.80,S,scan-in-noise
1,172.16.1.10,10.2.99.175,6.53603,6.8080,S,scan-in-noise
1,172.16.4.11,10.2.6.248,6.14059,6.2323,S,scan-in-noise
1,172.16.1.12,10.2.215.213,6.61446,6.22,S,scan-in-noise
1,172.16.6.8,10.2.145.137,6.38403,6.22,S,scan-in-noise
1,172.16.6.10,10.2.65.73,6.12548,6.80,S,scan-in-noise
1,172.16.5.5,10.2.171.255,6.37081,6.8080,S,scan-in-noise
1,172.16.7.10,10.2.154.233,6.54064,6.23,S,scan-in-noise
1,172.16.2.14,10.2.55.5,6.31984,6.22,S,scan-in-noise
1,172.16.2.13,10.2.120.10,6.54298,6.23,S,scan-in-noise
1,172.16.3.10,10.2.13.160,6.53657,6.8080,S,scan-in-noise
1,172.16.5.11,10.2.106.164,6.21131,6.8080,S,scan-in-noise
1,172.16.5.5,10.2.28.84,6.28000,6.2323,S,scan-in-noise
1,172.16.1.3,10.2.174.218,6.52703,6.2323,S,scan-in-noise
1,172.16.3.5,10.2.164.187,6.46874,6.2323,S,scan-in-noise
1,172.16.6.12,10.2.198.42,6.49574,6.8080,S,scan-in-noise
1,172.16.1.13,10.2.239.233,6.34380,6.2323,S,scan-in-noise
1,172.16.6.3,10.2.59.186,6.46151,6.2323,S,scan-in-noise
1,172.16.4.10,10.2.179.142,6.43587,6.443,S,scan-in-noise
1,172.16.5.4,10.2.58.114,6.49097,6.8080,S,scan-in-noise
1,172.16.7.2,10.2.151.244,6.60357,6.22,S,scan-in-noise
1,172.16.1.14,10.2.242.225,6.55462,6.443,S,scan-in-noise
1,172.16.4.13,10.2.116.145,6.53900,6.2323,S,scan-in-noise
1,172.16.5.12,10.2.225.248,6.50148,6.2323,S,scan-in-noise
1,172.16.1.14,10.2.180.98,6.41011,6.23,S,scan-in-noise
1,172.16.6.8,10.2.224.220,6.62352,6.23,S,scan-in-noise
1,172.16.5.6,10.2.241.32,6.30120,6.23,S,scan-in-noise
1,172.16.4.2,10.2.59.228,6.32237,6.443,S,scan-in-noise
1,172.16.1.2,10.2.59.35,6.60493,6.2323,S,scan-in-noise
1,172.16.4.9,10.2.181.74,6.42023,6.2323,S,scan-in-noise
1,172.16.4.12,10.2.142.21,6.58003,6.443,S,scan-in-noise
1,172.16.4.11,10.2.16.179,6.57361,6.80,S,scan-in-noise
1,172.16.3.14,10.2.239.232,6.11377,6.8080,S,scan-in-noise
1,172.16.6.14,10.2.233.94,6.41277,6.8080,S,scan-in-noise
1,172.16.1.9,10.2.167.53,6.14564,6.23,S,scan-in-noise
1,172.16.1.13,10.2.117.5,6.29136,6.8080,S,scan-in-noise
1,172.16.1.3,10.2.129.164,6.59172,6.80,S,scan-in-noise
1,172.16.7.6,10.2.119.138,6.25115,6.443,S,scan-in-noise
1,172.16.3.12,10.2.35.132,6.29868,6.80,S,scan-in-noise
1,172.16.6.11,10.2.153.89,6.49631,6.22,S,scan-in-noise
1,172.16.7.2,10.2.1.72,6.38841,6.2323,S,scan-in-noise
1,172.16.4.9,10.2.171.122,6.23684,6.80,S,scan-in-noise
1,172.16.4.8,10.2.142.248,6.14033,6.80,S,scan-in-noise
1,172.16.7.3,10.2.149.14,6.53785,6.443,S,scan-in-noise
1,172.16.5.11,10.2.75.127,6.41931,6.2323,S,scan-in-noise
1,172.16.3.2,10.2.45.183,6.63739,6.22,S,scan-in-noise
1,172.16.7.11,10.2.181.52,6.56152,6.22,S,scan-in-noise
1,172.16.7.9,10.2.251.103,6.56893,6.443,S,scan-in-noise
1,172.16.2.2,10.2.4.248,6.14908,6.8080,S,scan-in-noise
1,172.16.1.9,10.2.107.224,6.57212,6.23,S,scan-in-noise
1,172.16.6.3,10.2.98.21,6.63165,6.23,S,scan-in-noise
1,172.16.4.7,10.2.120.76,6.48334,6.8080,S,scan-in-noise
1,172.16.2.9,10.2.9.102,6.50079,6.8080,S,scan-in-noise
1,172.16.2.8,10.2.208.102,6.16304,6.22,S,scan-in-noise
1,172.16.3.10,10.2.72.37,6.29764,6.22,S,scan-in-noise
1,172.16.5.2,10.2.42.150,6.46076,6.443,S,scan-in-noise
1,172.16.1.14,10.2.114.31,6.64497,6.22,S,scan-in-noise
1,172.16.7.9,10.2.226.135,6.14404,6.23,S,scan-in-noise
1,172.16.4.13,10.2.222.233,6.27006,6.22,S,scan-in-noise
1,172.16.7.10,10.2.179.157,6.20908,6.23,S,scan-in-noise
1,172.16.1.8,10.2.126.3,6.31119,6.2323,S,scan-in-noise
1,172.16.5.11,10.2.215.15,6.60030,6.80,S,scan-in-noise
1,172.16.2.3,10.2.57.222,6.63481,6.443,S,scan-in-noise
1,172.16.2.12,10.2.167.28,6.20901,6.22,S,scan-in-noise
1,172.16.7.2,10.2.75.171,6.40063,6.23,S,scan-in-noise
1,172.16.3.6,10.2.53.26,6.30398,6.8080,S,scan-in-noise
1,172.16.1.9,10.2.154.126,6.47873,6.443,S,scan-in-noise
1,172.16.6.9,10.2.30.113,6.26759,6.443,S,scan-in-noise
1,172.16.6.12,10.2.221.43,6.14351,6.2323,S,scan-in-noise
1,172.16.2.9,10.2.6.177,6.36945,6.443,S,scan-in-noise
1,172.16.4.9,10.2.170.166,6.59795,6.22,S,scan-in-noise
1,172.16.1.12,10.2.182.186,6.12141,6.2323,S,scan-in-noise
1,172.16.5.8,10.2.218.125,6.52320,6.8080,S,scan-in-noise
1,172.16.6.13,10.2.94.251,6.52892,6.80,S,scan-in-noise
1,172.16.5.14,10.2.49.166,6.45234,6.23,S,scan-in-noise
1,172.16.1.9,10.2.109.165,6.22860,6.2323,S,scan-in-noise
1,172.16.1.10,10.2.108.96,6.35619,6.23,S,scan-in-noise
1,172.16.5.12,10.2.85.143,6.57133,6.443,S,scan-in-noise
1,172.16.4.12,10.2.139.83,6.29514,6.8080,S,scan-in-noise
1,172.16.6.8,10.2.31.8,6.24463,6.23,S,scan-in-noise
1,172.16.6.2,10.2.0.185,6.11018,6.80,S,scan-in-noise
1,172.16.3.5,10.2.33.199,6.52179,6.22,S,scan-in-noise
1,172.16.2.13,10.2.24.205,6.63928,6.2323,S,scan-in-noise
1,172.16.5.9,10.2.121.126,6.31913,6.443,S,scan-in-noise
1,172.16.4.9,10.2.196.143,6.39470,6.443,S,scan-in-noise
1,172.16.6.10,10.2.47.21,6.47316,6.8080,S,scan-in-noise
1,172.16.7.3,10.2.23.152,6.40594,6.80,S,scan-in-noise
1,172.16.6.11,10.2.70.247,6.13720,6.2323,S,scan-in-noise
1,172.16.5.4,10.2.235.239,6.44641,6.443,S,scan-in-noise
1,172.16.7.12,10.2.191.111,6.12885,6.2323,S,scan-in-noise
1,172.16.2.2,10.2.29.186,6.58360,6.22,S,scan-in-noise
